name,english,lon,lat,lines,line_count,total_flow,am_peak_flow,pm_peak_flow,peak_time,peak_flow,degree,betweenness,closeness,pagerank,avg_neighbor_distance,lines_joined
真如,ZhenRu,121.407219,31.250767,"['11号线', '14号线']",2,14920.0,5173.0,3805.0,08:40,250.0,4,0.12460397556731106,0.08082191780821918,0.0032493376972951506,1.1082701261621049,11号线;14号线
真新新村,ZhenXinXinCun,121.371949,31.255566,['14号线'],1,,,,,,2,0.023977996661886738,0.06742857142857143,0.0022337073477423585,1.0505938538031228,14号线
石龙路,ShiLong Lu,121.443205,31.157949,['3号线'],1,18796.0,6620.0,5270.0,08:15,335.0,2,0.014889906028808178,0.08343434343434343,0.0017265832925960499,1.2960627927327053,3号线
祁华路,QiHua Lu,121.373529,31.322388,['7号线'],1,12418.0,4529.0,3135.0,07:45,268.0,2,0.003543866222819654,0.05060654331577013,0.002305560996622886,1.97097800955199,7号线
祁安路,QiAn Lu,121.384813,31.291558,['15号线'],1,,,,,,2,0.03801057340602151,0.06315950451139318,0.0022857872446500668,1.004692393130436,15号线
祁连山南路,QiLianShan NanLu,121.367275,31.237625,['13号线'],1,30184.0,11098.0,9059.0,08:10,548.0,2,0.014457321516725827,0.0739878179863848,0.0022959208288330477,1.3977459452245105,13号线
祁连山路,QiLianShan Lu,121.376035,31.27165,['11号线'],1,23950.0,8886.0,6803.0,08:45,464.0,2,0.07466089940995323,0.06720911310008136,0.0022097103897921774,1.285063786200852,11号线
秀沿路,XiuYan Lu,121.59839,31.138128,['11号线'],1,,,,,,2,0.00966172218434848,0.07307147912243454,0.002244942310651277,1.8693366982546082,11号线
紫竹高新区,ZiZhu GaoXinQu,121.451221,31.02319,['15号线'],1,,,,,,1,0.0,0.0536293987793793,0.001542731133165082,1.9318175058435414,15号线
紫藤路,ZiTeng Lu,121.364831,31.169674,['10号线'],1,5739.0,2020.0,1769.0,08:20,169.0,2,0.004842615012106538,0.06497797356828194,0.002648467257275406,0.9924525183577172,10号线
繁荣路,FanRong Lu,121.570547,31.102554,['18号线'],1,,,,,,2,0.019229413009238583,0.06221753540222959,0.002381612702414281,1.4541525223647618,18号线
红宝石路,HongBaoShi Lu,121.398372,31.198863,['15号线'],1,,,,,,2,0.007820243656930459,0.08428571428571428,0.0019488151538111136,1.2930149058596205,15号线
罗南新村,LuoNan XinCun,121.35747,31.388831,['7号线'],1,14937.0,4994.0,3978.0,07:25,290.0,2,0.004842615012106538,0.044413377782557266,0.0027404086762990863,2.1827341412896906,7号线
罗山路,LuoShan Lu,121.593152,31.153259,"['11号线', '16号线']",2,8374.0,3411.0,2493.0,08:25,203.0,4,0.07887450907535949,0.07875667429443173,0.0037742973773098,2.8995178397240498,11号线;16号线
罗秀路,LuoXiu Lu,121.435806,31.131552,['15号线'],1,,,,,,2,0.05724542989530228,0.081267217630854,0.0020582367420013377,1.188068069289308,15号线
美兰湖,MeiLanHu,121.349894,31.401889,['7号线'],1,26240.0,8245.0,6426.0,07:30,447.0,1,0.0,0.042529090721861805,0.001526737618364735,1.6202864824673062,7号线
翔殷路,XiangYin Lu,121.531974,31.305002,['8号线'],1,17236.0,5603.0,4273.0,08:00,261.0,2,0.00966172218434848,0.05982905982905983,0.0025646860560983847,1.0836007609107696,8号线
耀华路,YaoHua Lu,121.494605,31.178513,"['7号线', '8号线']",2,41235.0,12438.0,11798.0,08:15,589.0,4,0.020737625207636497,0.08336697618086394,0.003250084059127097,0.7786236804060038,7号线;8号线
老西门,LaoXiMen,121.483793,31.219014,"['10号线', '8号线']",2,44485.0,13562.0,11264.0,08:50,726.0,4,0.025363702441536014,0.09500805152979067,0.0027178317941020007,0.9476739603990882,10号线;8号线
联航路,LianHang Lu,121.510594,31.073567,['8号线'],1,23037.0,9074.0,6477.0,07:45,477.0,2,0.028703072474670303,0.05791614079371757,0.0024044689135667083,1.2812983825230928,8号线
肇嘉浜路,ZhaoJiaBang Lu,121.450212,31.199436,"['7号线', '9号线']",2,55582.0,19080.0,13454.0,08:45,990.0,4,0.046402032480717795,0.09429223744292238,0.002731759910016773,1.2647358550149304,7号线;9号线
自然博物馆,ZiRan BoWuGuan,121.462366,31.236451,['13号线'],1,,,,,,2,0.0,0.09295521044339411,0.0015010842676439265,0.732797568520827,13号线
航中路,HangZhong Lu,121.355336,31.165417,['10号线'],1,17031.0,6812.0,4684.0,07:55,420.0,1,0.0,0.061022458628841605,0.001487178440569025,1.0199007963564763,10号线
航头,HangTou,121.596083,31.037305,['18号线'],1,,,,,,1,0.0,0.04991539763113367,0.001541802971617578,2.0170544536219492,18号线
航头东,HangTou Dong,121.617494,31.054919,['16号线'],1,5656.0,2038.0,1564.0,07:45,148.0,2,0.03340464044758927,0.06421019900497513,0.002335546217602059,2.8937745794915477,16号线
航津路,HangJin Lu,121.593974,31.335371,['6号线'],1,12843.0,4383.0,3618.0,08:15,263.0,2,0.012049559694741845,0.049425562470081376,0.0023827251883471,1.623480231529426,6号线
芦恒路,LuHeng Lu,121.49826,31.11907,['8号线'],1,36258.0,13093.0,10041.0,08:05,694.0,2,0.042737252873833426,0.06956375273707259,0.0022416792262243777,2.6086721393179158,8号线
花木路,HuaMu Lu,121.562754,31.211212,['7号线'],1,31651.0,9795.0,8366.0,08:50,683.0,1,0.0,0.08192818885141837,0.0011041934774196234,0.9788974160241174,7号线
花桥,HuaQiao,121.104407,31.29879,['11号线'],1,15330.0,4873.0,3630.0,07:20,281.0,1,0.0,0.03651958617030684,0.00154816800496726,1.2476155621750529,11号线
芳华路,FangHua Lu,121.550115,31.19311,['7号线'],1,34025.0,12676.0,8505.0,08:00,636.0,2,0.017885616450371247,0.08338380779325662,0.001972761335559686,1.2518563883468286,7号线
芳甸路,FangDian Lu,121.558431,31.231845,['9号线'],1,,,,,,2,0.09574142808957695,0.08552495340650239,0.0018506550537951776,1.5841090574441425,9号线
芳芯路,FangXin Lu,121.559226,31.191158,['18号线'],1,,,,,,2,0.003994752063552087,0.08248452166966247,0.0019336021898343327,1.1721461107116813,18号线
莘庄,XinZhuang,121.385373,31.111152,"['1号线', '5号线']",2,119326.0,40770.0,32266.0,08:20,1901.0,2,0.08357037071863467,0.06511114614535708,0.0023364757630394586,1.3704320733812105,1号线;5号线
莲溪路,LianXi Lu,121.566414,31.16911,"['13号线', '18号线']",2,,,,,,4,0.02883963530141182,0.07886194386098912,0.0036115153983036306,1.4162772300723687,13号线;18号线
莲花路,LianHua Lu,121.40291,31.1309,['1号线'],1,85242.0,27348.0,23580.0,07:50,1198.0,2,0.09238581066785773,0.07384230287859825,0.002175774047650856,1.553014700518935,1号线
萧塘,XiaoTang,121.441857,30.965888,['5号线'],1,,,,,,2,0.023977996661886738,0.04196727974799309,0.002419951342331085,2.747420567489694,5号线
蓝天路,LanTian Lu,121.577995,31.241028,"['14号线', '9号线']",2,,,,,,4,0.09948740237200016,0.08052251900955353,0.0037249240770277237,1.7841199092860056,14号线;9号线
蓝村路,LanCun Lu,121.527627,31.211672,"['4号线', '6号线']",2,54430.0,20583.0,16159.0,08:30,1073.0,4,0.0249507823580469,0.0844062947067239,0.0034792634295901896,1.025111357538813,4号线;6号线
虹口足球场,HongKou ZuQiuChang,121.479154,31.271392,"['3号线', '8号线']",2,73330.0,20146.0,21605.0,18:10,758.0,4,0.04979339348042895,0.08061682607846965,0.003646496656118446,1.254271925571156,3号线;8号线
虹桥1号航站楼,HongQiao 1 Hao HangZhanLou,121.347371,31.191363,['10号线'],1,11259.0,3640.0,2800.0,08:15,440.0,2,0.011824692931294348,0.07686581053415224,0.0020988404369702094,2.0902693855002243,10号线
虹桥2号航站楼,HongQiao 2 Hao HangZhanLou,121.324443,31.194055,"['10号线', '2号线', '市域机场线']",3,33739.0,10224.0,8015.0,08:20,614.0,4,0.1281388237575023,0.08264958975385231,0.003833829505256914,3.006882194209597,10号线;2号线;市域机场线
虹桥火车站,HongQiao HuoCheZhan,121.31895,31.194022,"['10号线', '17号线', '2号线']",3,82869.0,18909.0,20703.0,18:20,875.0,3,0.07047650391405534,0.07678007064510133,0.003178838697557746,1.6605016000940307,10号线;17号线;2号线
虹桥路,HongQiao Lu,121.420814,31.197524,"['10号线', '3号线', '4号线']",3,59870.0,20660.0,17324.0,08:45,789.0,4,0.039317192338367134,0.09037199124726478,0.003143898403620717,1.2610565765423094,10号线;3号线;4号线
虹梅南路,HongMei NanLu,121.433059,31.103839,['15号线'],1,,,,,,2,0.028703072474670303,0.07853204031184635,0.0021534249413152507,1.3483996669806877,15号线
虹梅路,HongMei Lu,121.39725,31.16035,['12号线'],1,,,,,,2,0.019229413009238583,0.07181359763519388,0.0022334145233366513,1.0223946936992243,12号线
虹漕路,HongCao Lu,121.410553,31.164033,['12号线'],1,,,,,,2,0.023977996661886738,0.07723957359266878,0.002010542985900973,1.1279094732583306,12号线
虹莘路,HongXin Lu,121.380349,31.137452,['12号线'],1,,,,,,2,0.004842615012106538,0.05921146953405018,0.002744133715437926,1.4903311541164097,12号线
蟠祥路·国家会计学院,PanXiang Lu GuoJia KuaiJi XueYuan,121.286143,31.181388,['2号线'],1,,,,,,1,0.0,0.06660216094178359,0.00140754269872128,1.4648975426989987,2号线
蟠龙路,PanLong Lu,121.278645,31.186328,['17号线'],1,,,,,,2,0.0519758339406192,0.0670781224622381,0.0023246683875537606,2.005851614488381,17号线
行知路,XingZhiLu,121.42177,31.284496,['7号线'],1,33635.0,12062.0,9954.0,08:00,593.0,2,0.027482268456739734,0.06799473164306882,0.002331763750722521,1.1390455034344704,7号线
衡山路,HengShan Lu,121.446424,31.204528,['1号线'],1,17468.0,5345.0,4731.0,17:45,244.0,2,0.014328524307770752,0.09169626998223801,0.00152739351583022,1.2016202585768136,1号线
西岑,XiCen,120.964163,31.070526,['17号线'],1,,,,,,1,0.0,0.03903960676812553,0.001551033914905845,6.124481340666147,17号线
西渡,XiDu,121.432441,30.98935,['5号线'],1,,,,,,2,0.028703072474670303,0.0437546350248967,0.002376461895222424,2.370282729769078,5号线
西藏北路,XiZang BeiLu,121.468818,31.263453,['8号线'],1,37004.0,12458.0,9890.0,08:10,537.0,2,0.026321746995787296,0.0824186789064059,0.001896148670449892,1.2289413140102927,8号线
西藏南路,XiZang NanLu,121.489555,31.201967,"['4号线', '8号线']",2,53491.0,17361.0,11909.0,08:35,648.0,4,0.03771150455134596,0.0899390243902439,0.003240434131435559,1.4133815073875642,4号线;8号线
豫园,YuYuan,121.487426,31.228005,"['10号线', '14号线']",2,47424.0,13801.0,11770.0,08:35,806.0,4,0.031144096411519013,0.09573481687528976,0.00270247774692521,1.2005669326041872,10号线;14号线
赤峰路,ChiFeng Lu,121.482429,31.281247,['3号线'],1,25346.0,7774.0,7019.0,08:00,370.0,2,0.0405295564896826,0.07498184458968772,0.002069186667094403,1.0262387309076202,3号线
赵巷,ZhaoXiang,121.192279,31.161247,['17号线'],1,,,,,,2,0.03340464044758927,0.05337986299599328,0.002418456999330204,3.4456886218741745,17号线
迎春路,YingChun Lu,121.550998,31.221002,['18号线'],1,,,,,,2,0.125786444047644,0.0903522205206738,0.0018013802883689453,1.3974456133927715,18号线
远东大道,YuanDong DaDao,121.755301,31.199385,['2号线'],1,3010.0,881.0,734.0,07:35,45.0,2,0.01342612804215082,0.07413390773649255,0.0022644888496074363,4.148305301114165,2号线
迪士尼,DiShiNi,121.667959,31.141263,['11号线'],1,,,,,,1,0.0,0.0637936360827927,0.001443035753850383,4.978828820267484,11号线
通河新村,TongHe XinCun,121.441546,31.33113,['1号线'],1,51568.0,18441.0,14418.0,07:55,888.0,2,0.023977996661886738,0.05741693312943139,0.0024399297292805482,1.237071434188286,1号线
邮电新村,YouDian XinCun,121.494247,31.268431,['10号线'],1,21779.0,7646.0,6042.0,08:20,374.0,2,0.04893091628930781,0.08384084449857897,0.0018399346147386052,1.0688893737224483,10号线
醉白池,ZuiBaiChi,121.229361,31.001125,['9号线'],1,10396.0,3195.0,2305.0,07:25,188.0,2,0.004842615012106538,0.05065620017171593,0.0027931774000146334,1.738799477753541,9号线
野生动物园,YeSheng DongWuYuan,121.699218,31.050325,['16号线'],1,,,,,,2,0.023977996661886738,0.05709151230301355,0.0024243501002067036,5.388875780804799,16号线
金京路,JinJing Lu,121.615477,31.279823,['12号线'],1,16223.0,6007.0,4641.0,08:00,437.0,2,0.0034103159117851527,0.058941058941058944,0.002245703064571617,1.136434172943085,12号线
金吉路,JinJi Lu,121.628741,31.264304,['9号线'],1,,,,,,2,0.024047960471007553,0.06589023611997448,0.0022308599490119445,1.3235094631545876,9号线
金平路,JinPing Lu,121.410186,31.011282,['5号线'],1,15914.0,5165.0,4148.0,07:30,282.0,2,0.014457321516725827,0.04565049187575992,0.0023924755837699697,1.344170363751047,5号线
金桥,JinQiao,121.611336,31.26085,['9号线'],1,,,,,,2,0.028314633406431512,0.06994072819644369,0.0021991893903313925,1.6454818305708834,9号线
金桥路,JinQiao Lu,121.581817,31.257084,['6号线'],1,31602.0,10261.0,9144.0,08:20,578.0,2,0.03873613429620458,0.07191363398920425,0.002043998441982598,1.0365185813827096,6号线
金沙江西路,JinShaJiang XiLu,121.335156,31.241152,['13号线'],1,11019.0,4165.0,3131.0,08:30,236.0,2,0.004842615012106538,0.06453125,0.0027054772730961013,1.7065735315871255,13号线
金沙江路,JinShaJiang Lu,121.413201,31.232147,"['13号线', '3号线', '4号线']",3,59961.0,16854.0,17633.0,08:45,538.0,4,0.05821835906230989,0.09161490683229814,0.0029135071061403292,1.322339238621397,13号线;3号线;4号线
金海湖,JinHaiHu,121.492506,30.928805,['5号线'],1,,,,,,2,0.004842615012106538,0.03601011422094341,0.002795196463469269,1.3072286085182288,5号线
金海路,JinHai Lu,121.638629,31.263141,"['12号线', '9号线']",2,20738.0,7715.0,5581.0,07:45,520.0,3,0.02143702305671322,0.06232080881243398,0.0033029670337205792,1.6266533288350098,12号线;9号线
金科路,JinKe Lu,121.601989,31.204213,['2号线'],1,79306.0,30912.0,26284.0,08:45,1539.0,2,0.015218174832857995,0.07601693355420577,0.002206066328553424,1.6855085004287806,2号线
金粤路,JinYue Lu,121.629016,31.242092,['14号线'],1,,,,,,2,0.004842615012106538,0.06112179961521385,0.0027255972197213173,1.1455070516880714,14号线
金运路,JinYun Lu,121.319308,31.240986,['13号线'],1,54415.0,19777.0,14997.0,08:05,1060.0,1,0.0,0.06062830299471521,0.001511111205954983,1.5067959434321525,13号线
铁力路,TieLi Lu,121.461139,31.40812,['3号线'],1,5602.0,2233.0,1399.0,07:55,210.0,2,0.004842615012106538,0.04338691038974682,0.0027931409665382613,1.7495167608907511,3号线
铜川路,TongChuan Lu,121.397036,31.250733,"['14号线', '15号线']",2,,,,,,4,0.05865846119883826,0.0775878264136765,0.0034428620846992555,1.107714170598578,14号线;15号线
银都路,YinDu Lu,121.390264,31.089345,['5号线'],1,12002.0,4713.0,3708.0,08:10,286.0,2,0.07466089940995323,0.058160822419377554,0.0023753085159615456,1.8974488830414105,5号线
锦江乐园,JinJiangLeYuan,121.414107,31.142217,['1号线'],1,34983.0,11199.0,10380.0,08:00,507.0,2,0.09675826888267237,0.07910361999616931,0.0019864196296229624,1.8478331357041924,1号线
锦秋路,JinQiu Lu,121.381765,31.320184,['15号线'],1,,,,,,2,0.024458303724082555,0.05369912885190482,0.0022938421962686514,2.08603727518194,15号线
锦绣路,JinXiu Lu,121.540041,31.187592,['7号线'],1,31533.0,12321.0,8615.0,08:05,618.0,2,0.015157264187329081,0.07902793723689246,0.002044076030214721,1.3062430012506687,7号线
镇坪路,ZhenPing Lu,121.429779,31.246369,"['3号线', '4号线', '7号线']",3,55043.0,18645.0,16024.0,08:15,677.0,4,0.1092332783996201,0.09100925517849273,0.003153764862690345,1.2827536327654423,3号线;4号线;7号线
长寿路,ChangShou Lu,121.438272,31.24086,"['13号线', '7号线']",2,64201.0,19371.0,18796.0,08:45,1207.0,4,0.017949864158585446,0.08991944263008926,0.002962620216367181,0.9176154129281089,13号线;7号线
长江南路,ChangJiang NanLu,121.491482,31.332062,"['18号线', '3号线']",2,30228.0,10922.0,8776.0,08:35,517.0,3,0.041057524524287584,0.061724704827380066,0.0032082633722876532,1.4593377889582564,18号线;3号线
长清路,chang qing lu,121.487775,31.174452,"['13号线', '7号线']",2,24836.0,9167.0,6706.0,08:15,419.0,4,0.028391931114931324,0.08413118761458546,0.0032261459026365524,1.0104500069150029,13号线;7号线
长风公园,ChangFeng GongYuan,121.39632,31.225254,['15号线'],1,,,,,,2,0.03253280223757925,0.08613138686131387,0.0018161636426534617,1.2380341066860954,15号线
闵瑞路,MinRui Lu,121.530323,31.047956,['浦江线'],1,,,,,,2,0.014457321516725827,0.049502577010667626,0.002529981043975172,0.8616215729194818,浦江线
闵行开发区,MinHang KaiFaQu,121.369712,31.000627,['5号线'],1,7727.0,2829.0,1968.0,07:30,146.0,1,0.0,0.040186824948915054,0.001527671972209711,1.104928526600251,5号线
陆家嘴,LuJiaZui,121.502129,31.238259,"['14号线', '2号线']",2,142184.0,48463.0,45088.0,08:40,2852.0,4,0.10112309106429006,0.09407744874715263,0.0029340921140772534,1.4594925125297995,14号线;2号线
陆家浜路,LuJiaBang Lu,121.486115,31.211789,"['8号线', '9号线']",2,55674.0,17123.0,13761.0,08:45,720.0,4,0.052324733635253015,0.09416324669402645,0.003015717947408031,1.0375266774553245,8号线;9号线
陈春路,ChenChun Lu,121.558194,31.175095,['13号线'],1,,,,,,2,0.007061980653288814,0.0742672181262363,0.002034512912563204,0.919308316454386,13号线
陈翔公路,ChenXiang GongLu,121.306787,31.306484,['11号线'],1,,,,,,2,0.05655986271421519,0.05374105400130123,0.0023519747774792773,2.53803631898337,11号线
陕西南路,ShaanXi NanLu,121.458741,31.215148,"['10号线', '12号线', '1号线']",3,109445.0,29899.0,29326.0,08:50,857.0,6,0.07198576644473725,0.09624796084828711,0.003848750118141246,1.4613385980720832,10号线;12号线;1号线
隆德路,LongDe Lu,121.423576,31.230509,"['11号线', '13号线']",2,27868.0,9720.0,8126.0,08:45,474.0,4,0.0840112864399571,0.09424920127795527,0.0027679365974841268,1.0556275629372196,11号线;13号线
隆昌路,LongChang Lu,121.544692,31.275213,['12号线'],1,26416.0,9385.0,7690.0,08:40,474.0,2,0.0282616018058453,0.07257072570725707,0.0021862856022285397,1.1488207798830419,12号线
青浦新城,QingPu XinCheng,121.12567,31.158925,['17号线'],1,,,,,,2,0.023977996661886738,0.04836631924112894,0.0024502095815541534,2.615287777224231,17号线
静安寺,JingAnSi,121.446533,31.223231,"['14号线', '2号线', '7号线']",3,169902.0,51643.0,44978.0,08:55,1519.0,6,0.14224877893083263,0.09966216216216216,0.003912939891520599,1.491187479923422,14号线;2号线;7号线
鞍山新村,AnShan XinCun,121.509685,31.273242,['8号线'],1,22143.0,7152.0,6099.0,08:40,329.0,2,0.010171732370240742,0.07779242795253344,0.0018984443213431385,0.8238679703602173,8号线
顾唐路,GuTang Lu,121.656465,31.266074,['9号线'],1,,,,,,2,0.00966172218434848,0.05870646766169154,0.0024297939342103553,1.4313631146703814,9号线
顾戴路,GuDai Lu,121.39185,31.140888,['12号线'],1,,,,,,2,0.00966172218434848,0.06290936785986291,0.002544736244896083,1.4101972960250335,12号线
顾村公园,GuCun GongYuan,121.373009,31.344594,"['15号线', '7号线']",2,38102.0,12752.0,10437.0,08:00,689.0,3,0.022215323366901126,0.051145510835913316,0.0033309291533866847,2.3570107730088865,15号线;7号线
颛桥,ZhuanQiao,121.401868,31.067013,['5号线'],1,25048.0,9012.0,7011.0,07:25,452.0,2,0.0701709019958156,0.05519176800748363,0.0023713515930819684,2.637540098606249,5号线
马当路,MaDang Lu,121.477256,31.20952,"['13号线', '9号线']",2,27706.0,8945.0,8060.0,08:45,557.0,4,0.02130045845691792,0.09262166405023547,0.0030203601430818,0.986824827388393,13号线;9号线
马陆,MaLu,121.276906,31.319675,['11号线'],1,19414.0,6615.0,5259.0,07:45,392.0,2,0.0519758339406192,0.051145510835913316,0.002322360294293596,2.8169421750646797,11号线
高桥,GaoQiao,121.562971,31.352622,['10号线'],1,,,,,,2,0.007739408056830804,0.04722698684962836,0.0023865762390305675,1.225994358556611,10号线
高桥西,Gao QiaoXi,121.54928,31.351489,['10号线'],1,,,,,,2,0.010042850664905636,0.048101560680177034,0.0023978014607788822,1.1355030204846546,10号线
高科西路,GaoKe XiLu,121.509845,31.185761,"['6号线', '7号线']",2,22075.0,8017.0,6596.0,08:45,413.0,4,0.031424333389592676,0.0807271305707584,0.0035426641625488755,1.2263831732958235,6号线;7号线
高青路,GaoQing Lu,121.515787,31.159907,['6号线'],1,18199.0,6841.0,5133.0,08:15,421.0,2,0.005066754630568214,0.0751045644662666,0.0020154622198844305,1.3066540025858093,6号线
鲁班路,LuBan Lu,121.475148,31.199221,['4号线'],1,37359.0,12361.0,10514.0,08:40,610.0,2,0.014987346092154552,0.08815368196371398,0.0016687244889460587,1.3352661311618652,4号线
鹤沙航城,HeSha HangCheng,121.611239,31.077797,['16号线'],1,25833.0,9271.0,7226.0,07:45,489.0,2,0.03808270058064365,0.06844547563805105,0.002257400725849094,3.1107832538393807,16号线
鹤涛路,HeTao Lu,121.58596,31.07186,['18号线'],1,,,,,,2,0.00966172218434848,0.05542136339237789,0.002594516827801406,2.0822577650364003,18号线
黄兴公园,HuangXing GongYuan,121.533383,31.295389,['8号线'],1,13251.0,4428.0,3700.0,08:00,216.0,2,0.014457321516725827,0.06358737490377213,0.002425967231801626,0.9263844980579454,8号线
黄兴路,HuangXing Lu,121.528401,31.278814,['8号线'],1,28411.0,9432.0,7512.0,08:15,417.0,2,0.023977996661886738,0.07264731750219877,0.002111618447038724,1.1463363835725926,8号线
黄杨路,HuangYang Lu,121.591014,31.233998,['14号线'],1,,,,,,2,0.019229413009238583,0.07464305078619193,0.002150316854599807,1.2067788325596385,14号线
龙华,LongHua,121.452958,31.172672,"['11号线', '12号线']",2,29054.0,11266.0,7245.0,08:30,656.0,4,0.0941315024079911,0.0911297440423654,0.003133379484498947,1.107091484414018,11号线;12号线
龙华中路,LongHua ZhongLu,121.457064,31.184379,"['12号线', '7号线']",2,34246.0,12151.0,10839.0,08:45,1089.0,4,0.0513265905490419,0.09096916299559471,0.002972607343651519,1.3598932403667923,12号线;7号线
龙柏新村,LongBai XinCun,121.37048,31.176882,['10号线'],1,26972.0,8746.0,8216.0,08:10,621.0,2,0.00966172218434848,0.06945845946855028,0.0024012857129418292,1.5572524695712642,10号线
龙溪路,LongXi Lu,121.380034,31.1944,['10号线'],1,15847.0,5457.0,4413.0,08:35,269.0,3,0.01963926630808591,0.07457565908270133,0.0032280016873792385,1.5548682954557294,10号线
龙漕路,LongCao Lu,121.444383,31.169458,"['12号线', '3号线']",2,24854.0,7537.0,7633.0,08:25,405.0,4,0.044961673852078846,0.0875185420639966,0.0031279700771572414,1.060414704606612,12号线;3号线
龙耀路,LongYao Lu,121.459702,31.15972,['11号线'],1,7786.0,3001.0,2289.0,08:10,170.0,2,0.06409381770716154,0.08157219040094806,0.0019308583307881197,1.4223855574819606,11号线
龙阳路,LongYang Lu,121.557634,31.203575,"['16号线', '18号线', '2号线', '7号线', '磁浮线']",5,74852.0,23699.0,22741.0,18:10,886.0,8,0.23740455660939058,0.0892201339382156,0.006983846535801782,4.7203591056563265,16号线;18号线;2号线;7号线;磁浮线
